deployment.apps/iperf3-server-deployment created
service/iperf3-server created
daemonset.apps/iperf3-clients created
Waiting for iperf3 server to start...
Server is running

Client on 192.168.2.10:  Connecting to host iperf3-server, port 5201
Client on 192.168.2.10:  [  4] local 10.48.42.203 port 33030 connected to 10.49.251.117 port 5201
Client on 192.168.2.12:  [  4]  58.01-59.01  sec  62.0 MBytes   522 Mbits/sec    0    727 KBytes       
Client on 192.168.2.12:  [  4]  59.01-60.01  sec  65.4 MBytes   549 Mbits/sec    0    739 KBytes       
Client on 192.168.2.12:  [  4]  60.01-61.02  sec  62.0 MBytes   517 Mbits/sec    0    752 KBytes       
Client on 192.168.2.12:  [  4]  61.02-62.00  sec  59.9 MBytes   510 Mbits/sec    0    764 KBytes       
Client on 192.168.2.12:  [  4]  62.00-63.02  sec  61.0 MBytes   503 Mbits/sec   13    766 KBytes       
Client on 192.168.2.12:  [  4]  63.02-64.01  sec  65.6 MBytes   557 Mbits/sec    0    773 KBytes       
Client on 192.168.2.12:  [  4]  64.01-65.02  sec  65.0 MBytes   539 Mbits/sec    0    773 KBytes       
Client on 192.168.2.12:  [  4]  65.02-66.02  sec  62.5 MBytes   524 Mbits/sec    0    790 KBytes       
Client on 192.168.2.12:  [  4]  66.02-67.01  sec  62.5 MBytes   531 Mbits/sec    0    790 KBytes       
Client on 192.168.2.12:  [  4]  67.01-68.00  sec  68.2 MBytes   575 Mbits/sec   57    858 KBytes       
Client on 192.168.2.12:  [  4]  68.00-69.00  sec  65.4 MBytes   549 Mbits/sec  109    614 KBytes       
Client on 192.168.2.12:  [  4]  69.00-70.04  sec  62.9 MBytes   507 Mbits/sec    1    633 KBytes       
Client on 192.168.2.12:  [  4]  70.04-71.01  sec  54.9 MBytes   473 Mbits/sec    0    636 KBytes       
Client on 192.168.2.12:  [  4]  71.01-72.02  sec  58.8 MBytes   489 Mbits/sec    0    636 KBytes       
Client on 192.168.2.12:  [  4]  72.02-73.02  sec  57.1 MBytes   481 Mbits/sec    0    645 KBytes       
Client on 192.168.2.12:  [  4]  73.02-74.00  sec  64.7 MBytes   551 Mbits/sec    0    668 KBytes       
Client on 192.168.2.12:  [  4]  74.00-75.02  sec  59.6 MBytes   492 Mbits/sec    0    689 KBytes       
Client on 192.168.2.12:  [  4]  75.02-76.00  sec  62.5 MBytes   533 Mbits/sec    0    744 KBytes       
Client on 192.168.2.12:  [  4]  76.00-77.00  sec  60.0 MBytes   504 Mbits/sec    0    744 KBytes       
Client on 192.168.2.12:  [  4]  77.00-78.00  sec  65.0 MBytes   545 Mbits/sec    0    744 KBytes       
Client on 192.168.2.12:  [  4]  78.00-79.01  sec  63.3 MBytes   529 Mbits/sec    0    980 KBytes       
Client on 192.168.2.12:  [  4]  79.01-80.00  sec  72.5 MBytes   612 Mbits/sec   78    863 KBytes       
Client on 192.168.2.12:  [  4]  80.00-81.01  sec  91.2 MBytes   756 Mbits/sec    0    964 KBytes       
Client on 192.168.2.12:  [  4]  81.01-82.00  sec  77.5 MBytes   658 Mbits/sec    0   1018 KBytes       
Client on 192.168.2.12:  [  4]  82.00-83.00  sec  75.0 MBytes   629 Mbits/sec   92    785 KBytes       
Client on 192.168.2.12:  [  4]  83.00-84.00  sec  75.0 MBytes   629 Mbits/sec    0    851 KBytes       
Client on 192.168.2.12:  [  4]  84.00-85.00  sec  75.0 MBytes   629 Mbits/sec    0    892 KBytes       
Client on 192.168.2.12:  [  4]  85.00-86.00  sec  68.8 MBytes   577 Mbits/sec    0    912 KBytes       
Client on 192.168.2.12:  [  4]  86.00-87.04  sec  93.8 MBytes   756 Mbits/sec    0    975 KBytes       
Client on 192.168.2.12:  [  4]  87.04-88.00  sec  62.5 MBytes   546 Mbits/sec    0    981 KBytes       
Client on 192.168.2.12:  [  4]  88.00-89.00  sec  61.2 MBytes   514 Mbits/sec    0    981 KBytes       
Client on 192.168.2.12:  [  4]  89.00-90.01  sec  67.5 MBytes   562 Mbits/sec    0    988 KBytes       
Client on 192.168.2.12:  [  4]  90.01-91.03  sec  62.5 MBytes   514 Mbits/sec    0    992 KBytes       
Client on 192.168.2.12:  [  4]  91.03-92.02  sec  66.2 MBytes   561 Mbits/sec    0    992 KBytes       
Client on 192.168.2.12:  [  4]  92.02-93.01  sec  63.8 MBytes   537 Mbits/sec    0    992 KBytes       
Client on 192.168.2.12:  [  4]  93.01-94.01  sec  66.2 MBytes   560 Mbits/sec    0    999 KBytes       
Client on 192.168.2.12:  [  4]  94.01-95.00  sec  78.8 MBytes   665 Mbits/sec    0   1018 KBytes       
Client on 192.168.2.12:  [  4]  95.00-96.01  sec  71.2 MBytes   592 Mbits/sec    1   1.05 MBytes       
Client on 192.168.2.12:  [  4]  96.01-97.02  sec  66.2 MBytes   551 Mbits/sec    0   1.05 MBytes       
Client on 192.168.2.12:  [  4]  97.02-98.00  sec  67.5 MBytes   577 Mbits/sec   46   1.06 MBytes       
Client on 192.168.2.12:  [  4]  98.00-99.02  sec  63.8 MBytes   526 Mbits/sec    0   1.06 MBytes       
Client on 192.168.2.12:  [  4]  99.02-100.00 sec  63.8 MBytes   543 Mbits/sec    0   1.06 MBytes       
Client on 192.168.2.12:  - - - - - - - - - - - - - - - - - - - - - - - - -
Client on 192.168.2.12:  [ ID] Interval           Transfer     Bandwidth       Retr
Client on 192.168.2.12:  [  4]   0.00-100.00 sec  6.10 GBytes   524 Mbits/sec  776             sender
Client on 192.168.2.12:  [  4]   0.00-100.00 sec  6.10 GBytes   524 Mbits/sec                  receiver
Client on 192.168.2.12:  
Client on 192.168.2.12:  iperf Done.

Client on 192.168.2.11:  Connecting to host iperf3-server, port 5201
Client on 192.168.2.11:  [  4] local 10.48.166.131 port 42610 connected to 10.49.251.117 port 5201
Client on 192.168.2.11:  [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
Client on 192.168.2.11:  [  4]   0.00-1.00   sec  3.37 GBytes  28.9 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]   1.00-2.00   sec  3.41 GBytes  29.3 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]   2.00-3.00   sec  3.35 GBytes  28.8 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]   3.00-4.00   sec  3.45 GBytes  29.6 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]   4.00-5.00   sec  3.58 GBytes  30.8 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]   5.00-6.00   sec  3.44 GBytes  29.6 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]   6.00-7.00   sec  3.60 GBytes  30.9 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]   7.00-8.00   sec  3.21 GBytes  27.6 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]   8.00-9.00   sec  3.44 GBytes  29.6 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]   9.00-10.00  sec  3.38 GBytes  29.0 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]  10.00-11.00  sec  3.45 GBytes  29.6 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]  11.00-12.00  sec  3.32 GBytes  28.6 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]  12.00-13.00  sec  3.44 GBytes  29.5 Gbits/sec    0   3.11 MBytes       
Client on 192.168.2.11:  [  4]  13.00-14.00  sec  3.43 GBytes  29.5 Gbits/sec    0   3.11 MBytes       
